train_acc,train_loss,valid_acc,valid_loss
78.64649936061382,0.6293769759099807,90.10748407643312,0.30015299825152014
93.37436061381074,0.19479312376140634,92.52587579617834,0.22127079700303684
96.29955242966751,0.11087111805391776,92.8343949044586,0.20864300966072993
97.50639386189258,0.07479696298706466,93.84952229299363,0.19759202544476576
98.14378196930946,0.05503684334496222,93.95899681528662,0.20070709828524644
98.53140984654732,0.042781462140209836,93.98885350318471,0.20459013312438112
98.69525255754476,0.03925035980491675,94.26751592356688,0.1835887070484222
98.9150415601023,0.032481956844622406,94.2874203821656,0.19462072231160227
99.01294757033249,0.030282297193908188,94.13813694267516,0.20844205271950952
99.04891304347827,0.028680244205392124,94.4267515923567,0.19702713243710768
99.16480179028133,0.025008790445348185,94.53622611464968,0.19691317844068168
99.21475383631713,0.023057026577496524,94.8546974522293,0.20181794027400435
99.27869245524296,0.02170038266870243,94.81488853503184,0.189540028913172
99.25071930946291,0.023222649216559917,95.29259554140127,0.1798544983308359
99.4105658567775,0.018775446873782423,94.94426751592357,0.18500958245312854
